RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,Images,RecipeCategory,RecipeIngredientQuantities,RecipeIngredientParts,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,RecipeInstructions
8602,Sausage Gravy and Biscuits,3111,Kelly Cameron,30,10,40,15th Feb 2012,Make and share this Sausage Gravy and Biscuits recipe from Food.com.,"['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/02/S5SJBxdkTiS2WlkHWOsl_sausage-gravy-and-biscuits_0137.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/02/qIzB3wU6RoKMbK14Hhs6_sausage-gravy-and-biscuits_0104.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/02/yZlN4ncT0KLyhTNVHcYQ_sausage-gravy-and-biscuits_0122.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/02/picWIwDZY.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/02/piczwhDOW.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/02/picz6XvSB.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/02/picFMrESt.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/02/picRBtldz.jpg']",Breads,"['1', '2', '6', '1', 'NA', '5 -6', '1']","['pork sausage', 'onions', 'flour', 'milk', 'Worcestershire sauce']",954.6,58,20.6,119.3,1516.5,72.4,2.1,2.8,34.5,NA,NA,"['Cook sausage and onions in a skillet until sausage is done.', 'Meanwhile, in a separate bowl, combine milk, Worcestershire sauce, and salt/pepper (to taste); set aside.', 'When sausage/onion mixture is done,remove and drain excess grease.', 'Return sausage/onion mixture back to skillet.', 'Over medium/low heat, gradually add flour.', 'Turn to coat sausage and cook until golden (approx).', 'Return heat to medium.', 'Slowly stir in milk/seasoning mixture.', 'Cook until gravy reaches desired thickness (stirring frequently).', 'Cook biscuits according to package directions.', 'Serve gravy over biscuits split in half.']"
8603,Easy Banana Muffins,5624,michelle baker,20,10,30,15th Feb 2013,Make and share this Easy Banana Muffins recipe from Food.com.,"['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/03/qKrwvxfrRfnqX7QvffxQ_banana-muffins-4.jpg', 'https://img.sndimg.com/food/image/upload/v1/img/feed/8603/FPuZ9tXTtORaMOWmovzQ_15309848371475984647831165470905.jpg', 'https://img.sndimg.com/food/image/upload/v1/img/feed/8603/fDqj2feQo6vWGVo2n0El_IMG_0036.JPG', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/03/l6a9fyuDRwCLOTTDDe6m_15291966636042001377697.jpg', 'https://img.sndimg.com/food/image/upload/v1/img/feed/8603/p7QGlRjzSU6f59Rad257_15190610086471729144140.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/03/GgrLyg95R9mki2ZT5aSf_15119190172341752985652.jpg', 'https://img.sndimg.com/food/image/upload/v1/img/feed/8603/RAqr0YSOeUbIGtN4Hjvw_IMG_2136.JPG', 'https://img.sndimg.com/food/image/upload/v1/img/feed/8603/5bQocH87QIO7qzNTSefa_4862B8F6-204C-4287-976E-7997688E6FE4.jpeg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/03/pGbluEwMT3qpInOfP2RG_1DEDB2D8-1576-4029-AD71-AB0A2016DFE9.png', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/03/r7eRP3T8Rhc7nRKFN7E8_15457114238113966864576710298806.jpg', 'https://img.sndimg.com/food/image/upload/v1/img/feed/8603/bpfUDyyBSDO9SkTNp21s_IMG_0104.JPG', 'https://img.sndimg.com/food/image/upload/v1/img/feed/8603/OoV8KknXTD6B7zouFdQ7_image.jpeg', 'https://img.sndimg.com/food/image/upload/v1/img/feed/8603/jKJw8HhFS6GlbHS5x7dp_18575853_760252677466983_2029391155_o.jpg', 'https://img.sndimg.com/food/image/upload/v1/img/feed/8603/GqGjBZ82RYmi6cYTFTA0_IMG_5707.JPG', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/03/RFpfLKP6SxiPjoP3GoWi_0430171220b.jpg', 'https://img.sndimg.com/food/image/upload/v1/img/feed/8603/CUbszXHdSqOAI4ag7oNA_image.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/03/S3BMGnxTPCz7dHguiBAb_image.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/03/HHzjho50SM6hMWb53SRr_banana-muffins-2.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/03/YMFLwG0VRFCpNWSECd1P_banana-muffins-1.jpg', 'https://img.sndimg.com/food/image/upload/v1/img/feed/8603/SRImY4v5SqeH1F6skB5I_IMG_1710.JPG', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/03/SSb04r8ToCggThynKMcU_image.jpeg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/03/Q6LJVzLkRVqvz0ZD8KSC_004.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/03/But1WtiCROqQ6U3Df9sD_001.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/03/hE0ah8kGT76qkokzc3fo-20140312_221224.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/03/vYHV9KlYRapqAYBZWgCZ-facebook_photo.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/03/picJTh7qy.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/03/picsu4h6j.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/03/picA0FO5C.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/03/piciKTnUp.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/03/picqXeHlM.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/03/picNBmOmq.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/03/picoifPiI.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/03/picYOWu1V.jpg']",Quick Breads,"['3', '1/2', '1', '1', '1', '1 1/2', '1/3', '1/2', 'NA', 'NA']","['bananas', 'white sugar', 'egg', 'baking soda', 'baking powder', 'all-purpose flour', 'butter', 'salt', 'chocolate chips']",170.7,5.8,3.4,29,186.8,28.1,1.3,12.5,2.6,12,NA,"['Mash bananas, add sugar and the slightly beaten egg.', 'Stir in melted butter.', 'Stir in dry ingredients.', 'Spoon into medium size muffin pan (I use the paper muffin cups inside pan).', 'Bake 20 minutes at 350F degrees - 375F degrees.']"
8606,10 Minute Mushroom Spaghetti Sauce,5911,Claire Chartrand,10,10,20,19th Feb 2012,Make and share this 10 Minute Mushroom Spaghetti Sauce recipe from Food.com.,"['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/06/picHPb3UO.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/06/picnkTJ9I.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/06/picEAygKD.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/06/picSO7di3.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/06/picvWj077.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/06/piczgy8yM.jpg']",Canadian,"['1/4', '1', '1/4', '1/2', '1/2', '1', '1/2', '1', '1/8']","['onion', 'parsley', 'salt', 'Worcestershire sauce', 'garlic', 'mushroom', 'tomatoes', 'pepper']",155.3,14,1.8,0,306.1,6.8,1.7,3.6,2.6,4,NA,"['Heat oil; brown garlic, onion, mushrooms and parsley.', 'Add all other ingredients.', 'Simmer 10 minutes.']"
8608,"Veal Cutlets, breaded",5523,Dave C,48,15,63,19th Feb 2015,"Make and share this Veal Cutlets, breaded recipe from Food.com.","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/08/8608.jpeg']",Veal,"['4', '2', '2', '2', '1', '1', '1', '1', '1/4', '1']","['eggs', 'olive oil', 'butter', 'salt', 'pepper', 'parsley', 'garlic powder', 'parmesan cheese', 'tomato sauce']",360.2,13.9,3.5,98.5,1430.9,44.8,3.7,6.2,14.1,4,NA,"['In a bowl beat 2 eggs.', 'In a second bowl mix, bread crumbs, salt, pepper, garlic and parsley.', 'Dredge veal in eggs then bread mixture.', 'In oven proof fry pan heat oil or butter and cook for 3 minutes per side.', 'Sprinkle with parmesian cheese, add tomato sauce and bake for 30-45 minutes  in preheated 350`f oven.']"
8609,Teriyaki Marinade,4028,Jennifer Krzyzanows,20,5,25,23rd Feb 2017,Make and share this Teriyaki Marinade recipe from Food.com.,"['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/09/picKy19qc.jpg']",Chicken Breast,"['3', '2', '1/2', '1/2', '2', '1', '1/4', '4']","['garlic cloves', 'brown sugar', 'ground ginger', 'coarse black pepper', 'water', 'soy sauce', 'chicken breasts']",410.2,21.4,6.4,137.3,1117.6,8.9,0.3,7,43.3,4,4 pork chops or chicken breasts,"['Mix garlic and brown sugar.', 'Then add rest of ingredients, mix well.', 'Marinate pork chops or chicken breast for 1 hour at room temperature or if you prefer overnight in the refrigerator.', 'Grill or bake accordingly.']"
8615,Oat Bran Muffins,6192,Lynn B,20,10,30,7th Mar 2014,Make and share this Oat Bran Muffins recipe from Food.com.,"['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/15/pici6q2EG.jpg']",Quick Breads,"['1 1/2', '1/2', '1/2', '1', '1', '1/4', '1 1/2', '2/3', '1 1/4', '1/4', '1/4']","['raisins', 'boiling water', 'egg', 'buttermilk', 'flour', 'sugar', 'baking soda', 'salt', 'nutmeg']",605.3,18.5,3.1,55.3,625.4,110.1,7.4,47.9,15.1,NA,12 muffins,"['Pour boiling water over oat bran and let sit for a few minutes.', 'Mix egg, buttermilk, oil and sugar.', 'Sift together flour,baking soda, salt and nutmeg.', 'Add egg mixture and cereal mix until comes together.', 'Bake at 400 for 20 minutes.']"
8617,Weeknight Tuna Noodle Casserole,6406,Judith Fraser,30,20,50,14th Mar 2016,I have been making this recipe for over 25 years and think it came from my mother originally but can't be sure. It has a creamy texture from the cheese added and the mayonnaise which makes it sumptuous. Can be doubled easily.,"['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/17/rwzpSksRlaNiSWyxe6cS_DSC_0254.JPG', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/17/01479512833.jpeg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/17/01479512833.jpeg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/17/01477268157.jpeg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/17/Zo2TymTcTOimLzMLpvww_DSC_0256.JPG', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/17/FN9uCoGARem8OT8Uv3vt_DSC_0253.JPG', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/17/R6eBiqGRIWwk6H0q9ZEA_DSC_0259.JPG', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/17/pic4RvEsZ.jpg']",One Dish Meal,"['1', '1', '1', '1/2', '1', '1/2', '1', '1/2', '1']","['tuna', 'milk', 'cheddar cheese', 'celery', 'onion', 'mayonnaise']",525.7,18.6,8.7,106,757.1,59.1,5.9,5.6,30,NA,1 casserole,"['Preheat oven to 350°F.', 'prepare and mix all ingredients in large bowl and put into covered casserole dish to bake for 30-45 min or until bubbly.', 'May be topped with buttered bread crumbs if crusty top is desired.']"
8619,Homemade Baked Macaroni and Cheese,6207,Cheryl Gero,20,20,40,14th Mar 2013,This is a very easy recipe that my mom used to make when i was growing up-you can change the types of cheese to add a different flavor too. I like it spicy !,"['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/19/fy9TVYwSzilO3ovFJ4xy_0S9A7197.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/19/4f5W6c9QpGMJ5Cn6Ejpv_0S9A7172.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/19/rI9wakhESdiZ7yEZTdRA_0S9A7162.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/19/picRkUmEP.jpg', 'https://img.sndimg.com/food/image/upload/v1/img/feed/8619/dMxpb8beQfq1yi0g1G6Q_17799983_1507641249269099_2826332381152074131_n.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/19/nKSAW3pnRfS4HmPzY1zC_image.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/19/01aF6vieRvyRZzUyZjwr_IMG_20200503_115658.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/19/picpHLjCf.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/19/pic0ns0Ld.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/19/picGJrHZ2.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/19/picmQmJGY.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/19/picA7mXOP.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/19/pic34QF4u.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/19/picgkEOUy.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/19/picOvMr9p.jpg']",Cheese,"['3', '3', '2', '1 1/4', '1 1/4', 'NA', '1']","['butter', 'flour', 'milk', 'American cheese', 'sharp cheddar cheese', 'salt', 'elbow macaroni']",494,17.7,10.7,51.4,241.4,63.8,2.5,2.2,18.9,6,NA,"['Grease or spray with non-stick cooking spray a casserole dish.', 'Melt butter in medium saucepan.', 'When melted, add flour, stirring constantly for about 1 minute (until butter is absorbed).', 'Whisk in hot milk, cook for 3 minutes (stirring constantly).', 'Add 1 cup each of the cheeses, and stir until smooth.', 'Cook macaroni, drain, rinse under cold water, and drain again.', 'Combine everything together and pour into casserole dish.', 'Sprinkle the rest of the cheese on top, and bake at 400Ffor 20 minutes.']"
8624,Onigiri (Japanese Rice Balls),2059,Moishe Lettvin 1,0,30,30,14th Mar 2011,Make and share this Onigiri (Japanese Rice Balls) recipe from Food.com.,"['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/24/01462501069.jpeg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/24/pick9SSON.jpg']",Short Grain Rice,"['1', '8', '8', 'NA']","['short-grain rice', 'umeboshi', 'nori', 'salt']",203.2,0.3,0.1,0,0.6,44.9,1.6,0,3.7,8,8 rice balls,"['Cook the rice.', ""Keep it warm, but let it cool enough so that it won't burn your hands."", 'Cut each nori sheet into 9 strips.', 'Wet your hands and sprinkle them with salt to prevent the rice from sticking to them.', 'Mold a handful of rice into a triangular shape with an indentation in the middle.', 'Press a piece of umeboshi into the indentation you left.', 'Wrap the rice and umeboshi in Nori strips.', 'Serve immediately or save for later.']"
8635,Chocolate Earthquake Cake,6357,Charishma_Ramchanda,45,10,55,14th Mar 2013,Make and share this Chocolate Earthquake Cake recipe from Food.com.,"['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/35/picSf8nC7.jpg']",Dessert,"['1', '1', '1', '3', '1/3', '1 1/3', '1/2', '8', '1', '4']","['pecans', 'walnuts', 'flaked coconut', 'eggs', 'water', 'butter', 'cream cheese', 'vanilla extract', ""confectioners' sugar""]",754.5,40.8,16.2,105.2,622.8,96.4,3.7,77,6.7,10,NA,"['Preheat oven to 350 degrees F.', 'Grease a cake tin.', 'Cover the bottom of the cake tin with the chopped pecans and flaked coconut.', 'Prepare cake mix as per package instructions.', 'Pour over the chopped pecans and flaked coconut.', 'Melt butter.', ""Add to it the cream cheese, extract and confectione's sugar."", 'Stir well, and then pour over the cake bottom.', 'Bake for 40-45 minutes or until done.', 'Please bear in mind that one cannot test for doneness as the cake will appear sticky even when done.']"
8637,Coffee Diabolique,5675,Grace Guderjahn,5,10,15,14th Mar 2014,"For a very impressive display, put the brandy mixture into the cups, then burn off and add coffee. Great as an after dinner drink. Since the alcohol burns off, even the driver can drink it.","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/37/pickNhAsP.jpg']",Beverages,"['1', '2 -3', '2', '10', '10', '6', '8']","['fresh lemon rind', 'cinnamon sticks', 'cloves', 'cognac', 'brandy']",13.5,0.1,0,0,4.7,2.9,0,2.9,0.3,8,NA,"['Heat orange and lemon rinds, spices, sugar and brandy, muddling with the bottom of a ladle.', 'When hot, light the brandy, burn off and add the coffee.', 'Serve in demitasse cups.']"
8646,Solo Skillet Beef Stew,1634,Bill Hilbrich,30,10,40,14th Mar 2015,"This was written for the Solo Cook, however it illustrates a cooking concept rather than a detailed recipe, and the serving could be enough for two people if a side salad was included with the meal.

Cooking is a creative sport, so the cook should feel free to change the amounts of spices, or maybe substitute carrots for the bell peppers. A large Cast Iron Skillet with a snug fitting cover seems to work best for me. 

An interesting variation is to add sliced mushrooms and 1/2 teaspoon of ground nutmeg at the start of the cooking, and then stir in several tablespoons of sour cream just before serving.","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/46/pic91qllW.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/46/picWiDbLp.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/46/piclTeuiT.jpg']",Stew,"['3 -4', '1', '1', '1', '1/2', '1', '1', '1', '2', '1', '12']","['lean beef', 'yellow onion', 'green bell pepper', 'potato', 'salt', 'black pepper', 'garlic powder', 'flour', 'butter', 'beer', 'red wine']",922.1,44.7,13,80.7,1336.2,82.3,10.5,12.8,28,NA,NA,"['Cut the onion, green bell pepper and potato into 1/2 inch pieces.', 'Heat the oil in a large skillet, add butter and then saute the onion until nearly transparent.', 'Add beef and stir until the beef if browned.', 'Add bell pepper, potato, spices, and flour.', 'Stir and then add the liquid.', 'Cover, reduce the heat and simmer for 30 minutes.', 'Adjust flavor as needed.', 'Serve with a green salad and bread to sop up the gravy.']"
8649,Traditional Garlic Hummus,6550,Bonnie Traynor,0,10,10,22nd Mar 2015,"Throw away store bought Hummus and make the good stuff!!
This is a lemon and garlic flavored Hummus and it tastes wonderful!  Try adding additional ingredients to add different flare such as hot pepper flakes or basil.  The sky's the limit!  Enjoy!","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/49/picJfrrYf.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/49/picMcOpQ8.jpg']",Spreads,"['1', '1/3', '1/4', '1/4', '3 -4', 'NA']","['chickpeas', 'lemon juice', 'olive oil', 'minced garlic cloves']",346.1,25.3,3.5,0,278.1,25.3,5.7,0.5,7.8,4,NA,"['Place all ingredients in food processor and blend until smooth, adding more lemon if necessary to obtain desired consistency.  The blending can take as long as 3-4 minutes  Be patient it comes out better!', 'I have made this a lot lately and I have come to learn that I must follow the directions EXACTLY especially with the Tahini paste.', 'Refrigerate for several hours. May be made a week ahead of time.', 'Serve with Pita Bread or Pita Chips or your fingers.  They all taste great with it!']"
8650,Basil Pesto,6550,Bonnie Traynor,0,10,10,22nd Mar 2014,"This is a wonderful lemon-flavored pesto. This was my first taste of pesto and I've never gone back!

Update as of 2/13/04
I'm glad that you all like this.  I freeze this now and keep it on hand for my spaghetti sauce or others sauces.  It freezes great!","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/50/meZe5dADRvChZPDSwEdD_0S9A7987.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/50/xFGPwPH2QmyJ25tj7AVy_0S9A8000.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/50/SH53m9S7RQOIfMjw3JvM_0S9A7983.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/50/SScMzyaqQIWdSYkxwJnb_Basil%20Pesto%20(Italian%20Loaf).JPG', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/50/piceo16ZQ.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/50/picPkGQaA.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/50/picY1bAta.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/50/picFe84qN.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/50/picnzrzhv.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/50/piceq9Huq.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/50/picb42HjB.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/50/picnRF2iw.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/50/picrWYsnJ.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/50/picklROjS.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/50/picYABwpi.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/50/picHddybK.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/50/picOSTTog.jpg']",Spreads,"['1 1/2', '2 -5', '1/4', '1/4', '1/8', '1/8']","['basil', 'garlic cloves', 'pine nuts', 'parmesan cheese', 'lemon juice', 'olive oil']",201.4,19.2,3.2,7.3,129.1,3.8,0.8,0.8,5.6,NA,NA,"['Mix everything together in food processor except the oil and lemon.', 'Once everything is mixed well, drizzle with lemon and oil.', 'Mix until well blended.', 'Serve on pasta or just about anything that needs a pick me up.', 'Will keep in refrigerator for 2-3 days.', 'Enjoy!']"
